MsgID.GLOBAL_HOME,0.0000000,-122.3974456,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973486,37.7924609,40.8710000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0600000,-3.5500000,8.4900000
MsgID.LOCAL_POSITION,100.0970000,-2.1757712,8.6196203,-40.8588943
MsgID.LOCAL_VELOCITY,100.0970000,-2.0555229,-3.5623646,8.4904156
MsgID.GLOBAL_POSITION,0.0000000,-122.3973604,37.7924570,38.8130000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3100000,-4.2400000,8.3100000
MsgID.LOCAL_POSITION,100.3470000,-2.6058257,7.5755873,-38.8137093
MsgID.LOCAL_VELOCITY,100.3470000,-1.3129236,-4.2417116,8.3111858
MsgID.GLOBAL_POSITION,0.0000000,-122.3973737,37.7924537,36.7080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5200000,-4.8400000,8.1500000
MsgID.LOCAL_POSITION,100.5970000,-2.9723463,6.3855200,-36.6926117
MsgID.LOCAL_VELOCITY,100.5970000,-0.5160006,-4.8447986,8.1539145
MsgID.GLOBAL_POSITION,0.0000000,-122.3973856,37.7924542,34.7290000
MsgID.LOCAL_VELOCITY,0.0000000,0.2900000,-5.3000000,7.9900000
MsgID.LOCAL_POSITION,100.8470000,-2.9087324,5.3378491,-34.7293472
MsgID.LOCAL_VELOCITY,100.8470000,0.2919241,-5.3044324,7.9950333
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974456,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974016,37.7924563,32.7310000
MsgID.LOCAL_VELOCITY,0.0000000,1.1300000,-5.6800000,7.8400000
MsgID.LOCAL_POSITION,101.0970000,-2.6800673,3.9049439,-32.7158661
MsgID.LOCAL_VELOCITY,101.0970000,1.1456469,-5.6827707,7.8463697
MsgID.GLOBAL_POSITION,0.0000000,-122.3974132,37.7924589,31.3110000
MsgID.LOCAL_VELOCITY,0.0000000,1.7700000,-5.8200000,7.7400000
MsgID.LOCAL_POSITION,101.3470000,-2.3896229,2.8851030,-31.3119678
MsgID.LOCAL_VELOCITY,101.3470000,1.7766063,-5.8261042,7.7463546
MsgID.GLOBAL_POSITION,0.0000000,-122.3974340,37.7924667,28.8760000
MsgID.LOCAL_VELOCITY,0.0000000,2.9300000,-5.1100000,7.5700000
MsgID.LOCAL_POSITION,101.5970000,-1.5235254,1.0324451,-28.8761311
MsgID.LOCAL_VELOCITY,101.5970000,2.9312196,-5.1120124,7.5775490
MsgID.GLOBAL_POSITION,0.0000000,-122.3974476,37.7924731,27.0580000
MsgID.LOCAL_VELOCITY,0.0000000,2.8800000,-3.8500000,7.5000000
MsgID.LOCAL_POSITION,101.8470000,-0.8165692,-0.1753823,-27.0587101
MsgID.LOCAL_VELOCITY,101.8470000,2.8802476,-3.8598552,7.5037951
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974456,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974568,37.7924776,25.0820000
MsgID.LOCAL_VELOCITY,0.0000000,2.2700000,-2.4500000,7.3000000
MsgID.LOCAL_POSITION,102.0970000,-0.3083101,-0.9996787,-25.0677624
MsgID.LOCAL_VELOCITY,102.0970000,2.2751920,-2.4491224,7.3048716
MsgID.GLOBAL_POSITION,0.0000000,-122.3974601,37.7924814,23.2490000
MsgID.LOCAL_VELOCITY,0.0000000,1.7600000,-1.2400000,7.1500000
MsgID.LOCAL_POSITION,102.3470000,0.1057137,-1.2863302,-23.2492523
MsgID.LOCAL_VELOCITY,102.3470000,1.7608062,-1.2442803,7.1560144
MsgID.GLOBAL_POSITION,0.0000000,-122.3974607,37.7924862,21.4580000
MsgID.LOCAL_VELOCITY,0.0000000,1.1700000,-0.1700000,7.0300000
MsgID.LOCAL_POSITION,102.5980000,0.6473450,-1.3407766,-21.4478931
MsgID.LOCAL_VELOCITY,102.5980000,1.1694858,-0.1668429,7.0390539
MsgID.GLOBAL_POSITION,0.0000000,-122.3974614,37.7924888,19.6730000
MsgID.LOCAL_VELOCITY,0.0000000,0.3900000,0.7100000,6.9200000
MsgID.LOCAL_POSITION,102.8480000,0.9329705,-1.4010215,-19.6738510
MsgID.LOCAL_VELOCITY,102.8480000
